date,month,day,cf,income_item,expense_item,dedu_item,content,amount,payment_type,user,group,entry_date,update_date
2024/09/28,9,28,控除,,,健康保険料,202409,33932,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/28,2024/09/28
2024/09/28,9,28,控除,,,介護保険,202409,5440,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/28,2024/09/28
2024/09/28,9,28,控除,,,厚生年金保険料,202409,59475,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/28,2024/09/28
2024/09/28,9,28,控除,,,住民税,202409,25600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/28,2024/09/28
2024/09/27,9,27,支出,,教養費,,夫人のとも,10200,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/27,2024/09/27
2024/09/27,9,27,支出,,副食物費,,イオン,4842,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/27,2024/09/27
2024/09/27,9,27,支出,,副食物費,,イオン,1088,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/27,2024/09/27
2024/09/27,9,27,支出,,保険・衛生費,,アフラック,4040,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/27,2024/09/27
2024/09/27,9,27,貯蓄,,,,ソニー生命,22781,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/27,2024/09/27
2024/09/26,9,26,支出,,保険・衛生費,,ビューラー,1320,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/26,2024/09/26
2024/09/26,9,26,貯蓄,,,,振替定期,50000,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/26,2024/09/26
2024/09/25,9,25,支出,,特別費,,萌お祝い,5199,SONY Family Card - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,収入,給与,,,月額,636723,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,控除,,,健康保険料,,19352,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,控除,,,介護保険,,5605,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,控除,,,厚生年金保険料,,53985,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,控除,,,雇用保険,,4315,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,控除,,,所得税,,33400,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,控除,,,住民税,,36600,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,支出,,特別費,,自動車保険,4310,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,支出,,特別費,,自動車保険,4310,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,支出,,特別費,,セーフティ,7610,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,支出,,特別費,,セーフティ,7610,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,貯蓄,,,,マッチング拠出,25320,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/25,9,25,支出,,特別費,,プール,600,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/25,2024/09/25
2024/09/24,9,24,支出,,副食物費,,東急,3097,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/24,2024/09/24
2024/09/24,9,24,支出,,調味料,,東急,1139,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/24,2024/09/24
2024/09/24,9,24,支出,,副食物費,,イオン,3703,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/24,2024/09/24
2024/09/24,9,24,支出,,職業費,,エディ入金,3000,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/24,2024/09/24
2024/09/23,9,23,支出,,副食物費,,生協9-4,3595,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/23,2024/09/23
2024/09/23,9,23,支出,,副食物費,,旬選市場,1950,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/23,2024/09/23
2024/09/23,9,23,支出,,車関連費,,ETC,5930,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/23,2024/09/23
2024/09/23,9,23,支出,,娯楽費,,Apple one,1980,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/23,2024/09/23
2024/09/22,9,22,支出,,特別費,,ジジ祝い猫魔旅行,15798,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/22,2024/09/22
2024/09/22,9,22,支出,,副食物費,,業務スーパー,159,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/22,2024/09/22
2024/09/22,9,22,支出,,車関連費,,鶴ヶ城駐車場,300,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/22,2024/09/22
2024/09/22,9,22,支出,,車関連費,,ETC,11180,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/22,2024/09/22
2024/09/21,9,21,支出,,車関連費,,"ガソリン
158円/L
22.16L",3501,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/21,2024/09/21
2024/09/20,9,20,支出,,職業費,,Suica,10000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/20,2024/09/20
2024/09/20,9,20,支出,,通信費,,レターパック,370,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/20,2024/09/20
2024/09/20,9,20,支出,,副食物費,,イオン,1490,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/20,2024/09/20
2024/09/19,9,19,支出,,副食物費,,イオン,622,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/19,2024/09/19
2024/09/18,9,18,支出,,副食物費,,イオン,992,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/18,2024/09/18
2024/09/18,9,18,支出,,住宅・家具費,,ウエルシア,550,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/18,2024/09/18
2024/09/18,9,18,支出,,住宅・家具費,,ダイソー,110,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/18,2024/09/18
2024/09/18,9,18,支出,,副食物費,,ジョイナス,2024,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/18,2024/09/18
2024/09/18,9,18,支出,,保険・衛生費,,品川診療内科,6370,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/18,2024/09/18
2024/09/18,9,18,支出,,通信費,,POVO,990,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/18,2024/09/18
2024/09/17,9,17,支出,,職業費,,Suica,3000,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/17,2024/09/17
2024/09/17,9,17,支出,,娯楽費,,Suica,1019,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/17,2024/09/17
2024/09/17,9,17,支出,,副食物費,,イオン,429,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/17,2024/09/17
2024/09/16,9,16,支出,,娯楽費,,Suica,330,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,娯楽費,,Suica,180,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,娯楽費,,コーヒー,180,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,交際費,,ロクママ土産,864,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,交際費,,洋子土産,648,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,副食物費,,生協9-3,5181,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,調味料,,生協9-3,1294,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,住宅・家具費,,生協9-3,499,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,副食物費,,コンビニ,179,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,主食費2,,お弁当,1200,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,車関連費,,ETC SA,1600,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,車関連費,,ETC,6420,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/16,9,16,支出,,職業費,,オフィス365,1133,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/16,2024/09/16
2024/09/15,9,15,支出,,娯楽費,,犬山城　駐車場,600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/15,2024/09/15
2024/09/15,9,15,支出,,副食物費,,パレ,2756,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/15,2024/09/15
2024/09/15,9,15,支出,,車関連費,,"ガソリン
161円/L
37L",5957,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/15,2024/09/15
2024/09/14,9,14,支出,,特別費,,名古屋旅行お土産など,3375,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/14,9,14,支出,,娯楽費,,トヨタ産業技術記念館,3000,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/14,9,14,支出,,娯楽費,,名古屋城,1500,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/14,9,14,支出,,娯楽費,,名古屋城　駐車場,360,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/14,9,14,支出,,車関連費,,名古屋　駐車場,330,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/14,9,14,支出,,主食費2,,名古屋　外食,6787,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/14,9,14,支出,,車関連費,,ETC 駐車場,1830,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/14,9,14,支出,,通信費,,docomo,2973,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/14,2024/09/14
2024/09/13,9,13,支出,,住宅・家具費,,水道,8157,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/13,2024/09/13
2024/09/13,9,13,支出,,娯楽費,,大垣城,600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/13,2024/09/13
2024/09/13,9,13,支出,,娯楽費,,大垣城　駐車場,5500,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/13,2024/09/13
2024/09/13,9,13,支出,,主食費2,,スタバ,555,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/13,2024/09/13
2024/09/13,9,13,支出,,保険・衛生費,,損保ジャパン,980,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/13,2024/09/13
2024/09/13,9,13,支出,,車関連費,,ETC 名古屋,10000,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/13,2024/09/13
2024/09/13,9,13,支出,,通信費,,KDDI,6493,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/13,2024/09/13
2024/09/12,9,12,支出,,娯楽費,,駐輪場,150,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/12,2024/09/12
2024/09/12,9,12,支出,,副食物費,,サミット,191,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/12,2024/09/12
2024/09/12,9,12,支出,,保険・衛生費,,クリエイト,657,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/12,2024/09/12
2024/09/12,9,12,支出,,通信費,,楽天モバイル,3281,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/12,2024/09/12
2024/09/12,9,12,支出,,車関連費,,充電器,2479,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/12,2024/09/12
2024/09/11,9,11,支出,,特別費,,プール,600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/11,2024/09/11
2024/09/11,9,11,支出,,副食物費,,イオン,1977,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/11,2024/09/11
2024/09/11,9,11,支出,,車関連費,,"ガソリン
158円/L
28.95L",4574,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/11,2024/09/11
2024/09/11,9,11,支出,,特別費,,そごう　お土産,3791,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/11,2024/09/11
2024/09/11,9,11,支出,,特別費,,ハンドグリップ,1798,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/11,2024/09/11
2024/09/11,9,11,支出,,特別費,,自転車手袋,1680,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/11,2024/09/11
2024/09/11,9,11,支出,,車関連費,,車関連,3180,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/11,2024/09/11
2024/09/10,9,10,支出,,副食物費,,イオン,3004,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/10,2024/09/10
2024/09/10,9,10,支出,,職業費,,iCloud,1300,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/10,2024/09/10
2024/09/10,9,10,支出,,光熱費,,au電気　ガス　202406,18068,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/10,2024/09/10
2024/09/09,9,9,支出,,特別費,,プール,600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/09,2024/09/09
2024/09/09,9,9,支出,,副食物費,,サミット,941,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/09,2024/09/09
2024/09/09,9,9,支出,,副食物費,,生協9-2,6006,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/09,2024/09/09
2024/09/09,9,9,支出,,住宅・家具費,,生協9-2,476,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/09,2024/09/09
2024/09/08,9,8,支出,,主食費2,,横須賀関口牧場アイス,800,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/08,2024/09/08
2024/09/08,9,8,支出,,副食物費,,イオン,2062,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/08,2024/09/08
2024/09/08,9,8,支出,,車関連費,,ETC,600,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/08,2024/09/08
2024/09/07,9,7,支出,,職業費,,スーツ,33380,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,主食費2,,お昼,1346,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,住宅・家具費,,ダイソー,110,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,副食物費,,コンビニ,561,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,副食物費,,マルエツ,536,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,車関連費,,ETC,1170,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,主食費1,,イオン,438,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,調味料,,イオン,1358,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/07,9,7,支出,,副食物費,,イオン,667,AEON-VISA 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/07,2024/09/07
2024/09/06,9,6,支出,,住宅・家具費,,"粗大ゴミ
洗濯干し関連を",600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/06,2024/09/06
2024/09/06,9,6,支出,,副食物費,,サミット,521,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/06,2024/09/06
2024/09/06,9,6,支出,,副食物費,,ウエルシア,604,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/06,2024/09/06
2024/09/05,9,5,支出,,車関連費,,駐車場,200,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/05,2024/09/05
2024/09/05,9,5,支出,,副食物費,,コンビに,113,ビックカメラSuica,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/05,2024/09/05
2024/09/05,9,5,支出,,車関連費,,ガソリン,7076,Tカード-Aplus,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/05,2024/09/05
2024/09/05,9,5,支出,,車関連費,,自動車保険更新時の追加費用,11580,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/05,2024/09/05
2024/09/05,9,5,支出,,車関連費,,ETC,3651,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/05,2024/09/05
2024/09/04,9,4,支出,,特別費,,プール,600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/04,2024/09/04
2024/09/04,9,4,支出,,職業費,,消臭スプレー,1980,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/04,2024/09/04
2024/09/03,9,3,支出,,特別費,,甲府土産,270,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,特別費,,甲府土産,693,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,交際費,,ワイン,4125,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,職業費,,朝食,410,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,職業費,,弁当,1200,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,特別費,,甲府土産どら焼き,420,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,職業費,,電車おやつ,392,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,娯楽費,,プール　駐車場,600,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,副食物費,,ロピア,1660,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/03,9,3,支出,,職業費,,Udemy,5400,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/03,2024/09/03
2024/09/02,9,2,支出,,職業費,,ごはんこんひに,430,現金,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/02,2024/09/02
2024/09/02,9,2,支出,,副食物費,,生協9-1,5469,現金,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/02,2024/09/02
2024/09/02,9,2,支出,,保険・衛生費,,ゆうクリニック,1170,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/02,2024/09/02
2024/09/02,9,2,支出,,副食物費,,イオン,330,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/02,2024/09/02
2024/09/02,9,2,支出,,副食物費,,東急,909,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/02,2024/09/02
2024/09/02,9,2,支出,,保険・衛生費,,ツルハドラッグ,877,昌幸-PayPay,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/02,2024/09/02
2024/09/02,9,2,支出,,住宅・家具費,,折りたたみ椅子,2080,AmazonMaster,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/02,2024/09/02
2024/09/01,9,1,支出,,保険・衛生費,,キュレル,3980,楽天 - JCB 知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/01,2024/09/01
2024/09/01,9,1,支出,,衣服費,,靴下,1188,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/01,2024/09/01
2024/09/01,9,1,支出,,衣服費,,パンツ,792,ルミネ-JCB　知子,67fee1aaaec9e540985a7c6f,67fee15caec9e540985a7c57,2024/09/01,2024/09/01
2024/09/01,9,1,支出,,副食物費,,サンワ　スーパー,1533,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/01,2024/09/01
2024/09/01,9,1,支出,,住宅・家具費,,ニトリ,5678,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/01,2024/09/01
2024/09/01,9,1,支出,,職業費,,ジャストシステム,330,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/09/01,2024/09/01
2024/08/31,8,31,支出,,副食物費,,コンビニ,891,三井住友VISA,67fee14baec9e540985a7c49,67fee15caec9e540985a7c57,2024/08/31,2024/08/31
